Gene_Id,padj,logFC,Classification
209864_at,0.9195,-0.0726359,Not Significant
217115_at,0.9195,-0.1695044,Not Significant
213734_at,0.9195,-0.199481,Not Significant
210309_at,0.9195,0.204888,Not Significant
200632_s_at,0.9197,-0.0882198,Not Significant
212960_at,0.9198,0.1094607,Not Significant
220640_at,0.9199,-0.1603147,Not Significant
208660_at,0.9199,-0.1712632,Not Significant
214305_s_at,0.92,0.1190996,Not Significant
203669_s_at,0.92,-0.0954268,Not Significant
203975_s_at,0.92,0.0938464,Not Significant
208538_at,0.92,-0.1219133,Not Significant
221123_x_at,0.92,-0.1098107,Not Significant
215536_at,0.92,0.1328295,Not Significant
221010_s_at,0.92,0.1179614,Not Significant
219713_at,0.92,0.1106632,Not Significant
208344_x_at,0.92,0.1029946,Not Significant
211387_x_at,0.92,-0.0854572,Not Significant
200637_s_at,0.92,0.1191498,Not Significant
219617_at,0.92,0.0998821,Not Significant
217770_at,0.92,0.0867819,Not Significant
210987_x_at,0.92,0.0896246,Not Significant
214352_s_at,0.92,0.0783618,Not Significant
207645_s_at,0.92,-0.1487464,Not Significant
205484_at,0.92,-0.0810529,Not Significant
213206_at,0.92,0.1986227,Not Significant
203019_x_at,0.92,-0.1664103,Not Significant
202991_at,0.92,-0.0900622,Not Significant
220663_at,0.92,0.1470521,Not Significant
209400_at,0.92,0.2536593,Not Significant
220321_s_at,0.9201,0.1462094,Not Significant
220922_s_at,0.9201,-0.115647,Not Significant
215407_s_at,0.9201,0.13329,Not Significant
212302_at,0.9201,0.1338986,Not Significant
217527_s_at,0.9201,-0.1086857,Not Significant
205243_at,0.9201,-0.102576,Not Significant
213018_at,0.9201,-0.1831181,Not Significant
200772_x_at,0.9201,-0.0741368,Not Significant
208839_s_at,0.9201,0.1207422,Not Significant
208591_s_at,0.9201,0.103638,Not Significant
221935_s_at,0.9201,-0.3075625,Not Significant
216323_x_at,0.9201,0.0898645,Not Significant
215489_x_at,0.9201,-0.0934318,Not Significant
213116_at,0.9201,0.1648618,Not Significant
218400_at,0.9201,0.1434518,Not Significant
204107_at,0.9201,0.1204828,Not Significant
217352_at,0.9202,0.1860536,Not Significant
203231_s_at,0.9203,-0.0921836,Not Significant
204173_at,0.9203,-0.1457693,Not Significant
215767_at,0.9204,0.0854975,Not Significant
215834_x_at,0.9204,-0.1543087,Not Significant
200881_s_at,0.9204,0.0752447,Not Significant
203242_s_at,0.9204,-0.1322354,Not Significant
215235_at,0.9204,-0.0986635,Not Significant
215896_at,0.9204,-0.1107511,Not Significant
217786_at,0.9205,-0.0850621,Not Significant
216649_at,0.9205,0.1743238,Not Significant
202729_s_at,0.9205,-0.1375842,Not Significant
203578_s_at,0.9206,0.2176195,Not Significant
218138_at,0.9207,0.1026347,Not Significant
215186_at,0.9207,0.0987475,Not Significant
207883_s_at,0.9207,0.1652231,Not Significant
205799_s_at,0.9207,-0.1150631,Not Significant
212935_at,0.9207,-0.1172055,Not Significant
203610_s_at,0.9207,-0.1161315,Not Significant
217923_at,0.9207,-0.1311061,Not Significant
207187_at,0.9207,-0.0901072,Not Significant
220703_at,0.9207,-0.0827989,Not Significant
202453_s_at,0.9207,0.0850662,Not Significant
219234_x_at,0.9207,0.0877906,Not Significant
213980_s_at,0.9207,0.1404375,Not Significant
213080_x_at,0.9207,0.0840871,Not Significant
55662_at,0.9208,0.0861275,Not Significant
210703_at,0.9208,-0.0930904,Not Significant
219177_at,0.9208,0.159869,Not Significant
207569_at,0.9208,-0.1235177,Not Significant
212399_s_at,0.9208,0.0760729,Not Significant
216396_s_at,0.9208,0.1330737,Not Significant
214278_s_at,0.9208,-0.0826403,Not Significant
211866_x_at,0.9209,-0.1077912,Not Significant
202310_s_at,0.9209,0.3410977,Not Significant
215430_at,0.9209,-0.0739968,Not Significant
203583_at,0.9209,0.2086785,Not Significant
214085_x_at,0.9209,-0.1177972,Not Significant
213007_at,0.9209,-0.1640973,Not Significant
210670_at,0.9209,-0.1035221,Not Significant
204401_at,0.9209,-0.1046913,Not Significant
219343_at,0.9209,-0.0900195,Not Significant
211867_s_at,0.9209,0.1977997,Not Significant
201906_s_at,0.9209,-0.1615124,Not Significant
215693_x_at,0.9209,-0.0849182,Not Significant
36004_at,0.9209,-0.0846104,Not Significant
217904_s_at,0.9209,0.0851975,Not Significant
203805_s_at,0.9209,0.1244865,Not Significant
215190_at,0.9209,0.1382574,Not Significant
209366_x_at,0.9209,-0.0858768,Not Significant
207320_x_at,0.9209,0.0687147,Not Significant
207429_at,0.921,0.1011696,Not Significant
213370_s_at,0.921,0.0727321,Not Significant
218386_x_at,0.9211,0.0917923,Not Significant
214656_x_at,0.9212,0.1438317,Not Significant
216960_s_at,0.9212,0.1010704,Not Significant
217589_at,0.9212,-0.0684579,Not Significant
204737_s_at,0.9212,-0.1787089,Not Significant
207173_x_at,0.9212,0.0950496,Not Significant
216947_at,0.9212,-0.1089003,Not Significant
207329_at,0.9214,-0.0810461,Not Significant
207914_x_at,0.9214,0.0993963,Not Significant
201055_s_at,0.9214,-0.1075619,Not Significant
201316_at,0.9214,-0.0897281,Not Significant
222106_at,0.9214,0.0988727,Not Significant
204404_at,0.9216,0.0785207,Not Significant
211833_s_at,0.9216,-0.0873766,Not Significant
219819_s_at,0.9216,0.1321784,Not Significant
215961_at,0.9216,-0.0833627,Not Significant
215140_at,0.9216,0.0904838,Not Significant
212225_at,0.9216,-0.0990675,Not Significant
202153_s_at,0.9216,-0.0824777,Not Significant
209256_s_at,0.9216,0.0899857,Not Significant
220928_s_at,0.9216,0.1392944,Not Significant
221622_s_at,0.9216,0.0729233,Not Significant
216500_at,0.9216,-0.1265945,Not Significant
209429_x_at,0.9216,0.1543318,Not Significant
212838_at,0.9216,0.1074095,Not Significant
205729_at,0.9216,-0.1091072,Not Significant
213323_s_at,0.9216,-0.0844301,Not Significant
218548_x_at,0.9217,0.1971689,Not Significant
221640_s_at,0.9218,0.0746711,Not Significant
211295_x_at,0.9218,0.077481,Not Significant
220779_at,0.9218,-0.0994691,Not Significant
221797_at,0.9218,-0.0782868,Not Significant
219323_s_at,0.9218,0.1591494,Not Significant
210121_at,0.9218,-0.1202213,Not Significant
212102_s_at,0.9218,-0.07693,Not Significant
207357_s_at,0.9218,-0.1372675,Not Significant
203507_at,0.9218,-0.1129102,Not Significant
219154_at,0.9218,0.073407,Not Significant
204101_at,0.9218,0.1910304,Not Significant
209885_at,0.9218,-0.1205153,Not Significant
206907_at,0.9218,0.0743598,Not Significant
207853_s_at,0.9218,0.1572023,Not Significant
212500_at,0.9219,-0.1575971,Not Significant
221575_at,0.9219,-0.0742541,Not Significant
205661_s_at,0.922,-0.0907421,Not Significant
208498_s_at,0.922,-0.2726664,Not Significant
202079_s_at,0.922,-0.1392553,Not Significant
221443_x_at,0.922,0.1232647,Not Significant
219125_s_at,0.922,0.0967157,Not Significant
201505_at,0.922,0.1317196,Not Significant
216358_at,0.922,0.2315345,Not Significant
220785_at,0.922,0.0975311,Not Significant
217980_s_at,0.9221,0.1124923,Not Significant
219796_s_at,0.9223,-0.0854311,Not Significant
203470_s_at,0.9223,-0.1428393,Not Significant
213543_at,0.9224,0.0927409,Not Significant
214215_s_at,0.9224,0.1232533,Not Significant
200999_s_at,0.9224,-0.0880302,Not Significant
203889_at,0.9224,-0.1497876,Not Significant
220489_s_at,0.9224,0.1213208,Not Significant
205294_at,0.9224,0.1126746,Not Significant
87100_at,0.9224,-0.1044334,Not Significant
221319_at,0.9224,-0.1977307,Not Significant
213978_at,0.9224,0.0929862,Not Significant
222328_x_at,0.9224,0.1137026,Not Significant
202757_at,0.9224,-0.1650024,Not Significant
213112_s_at,0.9224,0.0976514,Not Significant
215084_s_at,0.9224,0.1045543,Not Significant
216248_s_at,0.9224,-0.10545209999999999,Not Significant
215172_at,0.9224,-0.1324346,Not Significant
219399_at,0.9224,-0.1082857,Not Significant
217623_at,0.9224,-0.1096932,Not Significant
204454_at,0.9224,-0.0881406,Not Significant
41386_i_at,0.9224,0.1521778,Not Significant
206826_at,0.9224,-0.076878,Not Significant
215868_x_at,0.9224,-0.0866633,Not Significant
207990_x_at,0.9224,-0.0967394,Not Significant
211631_x_at,0.9224,-0.1554222,Not Significant
207012_at,0.9227,-0.0716612,Not Significant
205740_s_at,0.9227,-0.2192913,Not Significant
207091_at,0.9228,0.1021474,Not Significant
205218_at,0.9229,0.0858149,Not Significant
220319_s_at,0.9229,0.1201212,Not Significant
203895_at,0.923,-0.0904024,Not Significant
214595_at,0.923,-0.1263368,Not Significant
201444_s_at,0.923,0.2026161,Not Significant
217758_s_at,0.923,0.0981087,Not Significant
203349_s_at,0.923,0.1133142,Not Significant
204619_s_at,0.923,-0.1517092,Not Significant
222075_s_at,0.923,-0.1360297,Not Significant
220700_at,0.923,0.3108531,Not Significant
215782_at,0.923,0.1323703,Not Significant
201865_x_at,0.923,0.0835187,Not Significant
202971_s_at,0.923,0.1409509,Not Significant
222226_at,0.923,0.2121368,Not Significant
201346_at,0.923,-0.0994124,Not Significant
221888_at,0.923,-0.0939776,Not Significant
201344_at,0.923,-0.0660354,Not Significant
207816_at,0.9231,-0.0788516,Not Significant
214716_at,0.9232,0.0966582,Not Significant
217323_at,0.9232,-0.1523989,Not Significant
202070_s_at,0.9233,-0.0803025,Not Significant
203486_s_at,0.9233,0.0941544,Not Significant
204210_s_at,0.9233,-0.1222704,Not Significant
AFFX-r2-Ec-bioB-M_at,0.9234,0.1769661,Not Significant
207869_s_at,0.9234,0.0687671,Not Significant
212008_at,0.9234,-0.1241404,Not Significant
38157_at,0.9234,0.0848787,Not Significant
204711_at,0.9234,-0.1313444,Not Significant
45653_at,0.9235,-0.0747298,Not Significant
207920_x_at,0.9235,0.1128397,Not Significant
209166_s_at,0.9235,0.1253618,Not Significant
219564_at,0.9235,-0.0915007,Not Significant
206332_s_at,0.9235,-0.1466727,Not Significant
220207_at,0.9235,-0.1092906,Not Significant
207780_at,0.9235,0.098902,Not Significant
220123_at,0.9235,0.1397171,Not Significant
214196_s_at,0.9235,0.169346,Not Significant
218895_at,0.9235,-0.0912214,Not Significant
210773_s_at,0.9235,0.1021736,Not Significant
78495_at,0.9235,-0.1229845,Not Significant
211890_x_at,0.9235,-0.1417864,Not Significant
218096_at,0.9236,0.1803355,Not Significant
210147_at,0.9237,-0.0887139,Not Significant
201353_s_at,0.9237,0.0836151,Not Significant
216032_s_at,0.9237,-0.0700599,Not Significant
208162_s_at,0.9238,-0.0818122,Not Significant
220450_at,0.9238,-0.1419015,Not Significant
215538_at,0.9238,0.1171493,Not Significant
201604_s_at,0.924,0.1546439,Not Significant
209314_s_at,0.924,-0.1066332,Not Significant
216147_at,0.924,0.1695869,Not Significant
217835_x_at,0.924,-0.0742543,Not Significant
202942_at,0.924,-0.2582458,Not Significant
211621_at,0.924,0.0738837,Not Significant
204776_at,0.924,-0.1496213,Not Significant
219221_at,0.9241,-0.1405496,Not Significant
38149_at,0.9242,-0.1181431,Not Significant
213130_at,0.9242,0.1796284,Not Significant
214812_s_at,0.9242,0.1275788,Not Significant
206533_at,0.9242,-0.0827755,Not Significant
203219_s_at,0.9242,-0.089105,Not Significant
218099_at,0.9242,-0.1371224,Not Significant
208468_at,0.9242,0.1516822,Not Significant
210142_x_at,0.9243,-0.1622976,Not Significant
201524_x_at,0.9243,-0.1502095,Not Significant
221011_s_at,0.9243,0.0889878,Not Significant
219987_at,0.9243,0.1001211,Not Significant
209904_at,0.9243,-0.1306027,Not Significant
205227_at,0.9243,-0.1136805,Not Significant
216746_at,0.9243,-0.2317912,Not Significant
211355_x_at,0.9243,-0.1430882,Not Significant
200764_s_at,0.9243,0.1601845,Not Significant
210420_at,0.9243,-0.1122639,Not Significant
208982_at,0.9243,-0.1039921,Not Significant
219918_s_at,0.9243,-0.1099733,Not Significant
209455_at,0.9243,-0.1152127,Not Significant
216823_at,0.9243,0.1435976,Not Significant
216633_s_at,0.9243,-0.1319292,Not Significant
220333_at,0.9243,-0.0927804,Not Significant
202052_s_at,0.9243,0.1257272,Not Significant
213476_x_at,0.9243,0.1074831,Not Significant
213283_s_at,0.9244,-0.0856342,Not Significant
202552_s_at,0.9244,0.0820386,Not Significant
216975_x_at,0.9245,-0.1048099,Not Significant
214827_at,0.9246,0.1172585,Not Significant
215801_at,0.9247,-0.0752711,Not Significant
214130_s_at,0.9247,-0.1241578,Not Significant
204865_at,0.9247,-0.2784916,Not Significant
205160_at,0.9247,0.0996998,Not Significant
213179_at,0.9247,-0.0954491,Not Significant
220685_at,0.9247,-0.2004379,Not Significant
205068_s_at,0.9247,0.1305977,Not Significant
221281_at,0.9247,0.1006032,Not Significant
211913_s_at,0.9247,0.0997346,Not Significant
213212_x_at,0.9247,0.2449919,Not Significant
211435_at,0.9247,-0.0750009,Not Significant
213599_at,0.92490000000000006,0.0808454,Not Significant
218368_s_at,0.92490000000000006,0.1287486,Not Significant
218455_at,0.92490000000000006,0.0896403,Not Significant
220239_at,0.92490000000000006,0.0725502,Not Significant
204249_s_at,0.925,-0.0967523,Not Significant
218001_at,0.925,0.1259947,Not Significant
216786_at,0.9251,0.1059184,Not Significant
206615_s_at,0.9251,-0.0987016,Not Significant
219360_s_at,0.9251,-0.1753138,Not Significant
203333_at,0.9252,0.1022471,Not Significant
218600_at,0.9252,-0.1125996,Not Significant
212711_at,0.9252,0.2075377,Not Significant
221379_at,0.9254,-0.1194446,Not Significant
203575_at,0.9254,-0.111793,Not Significant
201266_at,0.9254,-0.1416293,Not Significant
220542_s_at,0.9254,-0.1280466,Not Significant
221079_s_at,0.9254,0.1885701,Not Significant
212286_at,0.9254,0.0855767,Not Significant
214730_s_at,0.9254,0.0694333,Not Significant
217706_at,0.9254,0.0862178,Not Significant
220260_at,0.9255,0.092916,Not Significant
217135_x_at,0.9255,0.1223046,Not Significant
213895_at,0.9255,-0.1592999,Not Significant
204916_at,0.9255,0.0745308,Not Significant
204082_at,0.9255,0.0722117,Not Significant
206917_at,0.9255,-0.1000775,Not Significant
215674_at,0.9255,-0.1211118,Not Significant
208317_at,0.9255,-0.088685,Not Significant
205283_at,0.9257,0.1032325,Not Significant
216595_at,0.9257,-0.1745394,Not Significant
202665_s_at,0.9257,-0.1208749,Not Significant
218088_s_at,0.9258,-0.085375499999999993,Not Significant
212772_s_at,0.9258,0.0672466,Not Significant
202662_s_at,0.9258,0.0722288,Not Significant
221150_at,0.9258,0.0795048,Not Significant
31835_at,0.9258,0.1381489,Not Significant
213037_x_at,0.9258,-0.0741784,Not Significant
211233_x_at,0.9258,-0.1184087,Not Significant
222242_s_at,0.926,-0.148063,Not Significant
210186_s_at,0.9261,-0.209774,Not Significant
213673_x_at,0.9261,0.1303756,Not Significant
217958_at,0.9261,0.0825292,Not Significant
201903_at,0.9261,-0.1139475,Not Significant
203437_at,0.9261,0.0856587,Not Significant
217463_s_at,0.9261,-0.117276,Not Significant
213656_s_at,0.9261,0.0775937,Not Significant
216265_x_at,0.9261,-0.1815717,Not Significant
214994_at,0.9261,0.0951156,Not Significant
205973_at,0.9261,-0.1000917,Not Significant
203341_at,0.9261,0.1053211,Not Significant
206906_at,0.9261,-0.1359664,Not Significant
202726_at,0.9261,0.1730768,Not Significant
212180_at,0.9262,0.1018874,Not Significant
210072_at,0.9264,0.1376975,Not Significant
205638_at,0.9264,-0.1130612,Not Significant
217795_s_at,0.9264,-0.1247263,Not Significant
220597_s_at,0.9264,-0.0913862,Not Significant
210025_s_at,0.9264,0.1431507,Not Significant
210627_s_at,0.9265,0.0840002,Not Significant
214526_x_at,0.9265,-0.0972698,Not Significant
213595_s_at,0.9265,-0.1348432,Not Significant
217596_at,0.9265,0.0730859,Not Significant
200987_x_at,0.9265,-0.0865327,Not Significant
218691_s_at,0.9265,0.147645,Not Significant
216304_x_at,0.9265,0.1147027,Not Significant
221065_s_at,0.9265,0.130087,Not Significant
216999_at,0.9265,-0.1544939,Not Significant
217984_at,0.9265,0.1326951,Not Significant
209960_at,0.9265,0.1588227,Not Significant
211557_x_at,0.9265,0.092837,Not Significant
204855_at,0.9265,0.1589065,Not Significant
221730_at,0.9266,-0.177813,Not Significant
209207_s_at,0.9269,-0.104915,Not Significant
213053_at,0.9269,0.1483552,Not Significant
219546_at,0.9269,0.0807527,Not Significant
201009_s_at,0.9269,-0.1028442,Not Significant
217301_x_at,0.9269,0.0920453,Not Significant
221408_x_at,0.9271,0.1057994,Not Significant
202338_at,0.9271,0.1612536,Not Significant
218250_s_at,0.9271,0.1013177,Not Significant
222183_x_at,0.9271,-0.0723135,Not Significant
210990_s_at,0.9271,-0.0785561,Not Significant
208010_s_at,0.9271,-0.1489274,Not Significant
204220_at,0.9271,-0.1267076,Not Significant
210650_s_at,0.9272,-0.087805,Not Significant
203752_s_at,0.9272,0.1045112,Not Significant
217247_at,0.9272,-0.1414866,Not Significant
219911_s_at,0.9272,-0.0897358,Not Significant
215439_x_at,0.9272,-0.1997262,Not Significant
220460_at,0.9272,-0.0774278,Not Significant
205963_s_at,0.9272,-0.0917523,Not Significant
207988_s_at,0.9272,0.0820105,Not Significant
215579_at,0.9272,-0.0971515,Not Significant
210451_at,0.9272,0.0923856,Not Significant
212955_s_at,0.9272,-0.2063387,Not Significant
216817_s_at,0.9272,-0.0845693,Not Significant
219475_at,0.9272,0.1595595,Not Significant
221902_at,0.9272,0.1016955,Not Significant
217769_s_at,0.9272,0.0925054,Not Significant
204659_s_at,0.9272,0.1165483,Not Significant
211547_s_at,0.9272,-0.1636918,Not Significant
214427_at,0.9272,-0.0786837,Not Significant
220340_at,0.9272,0.0985775,Not Significant
207240_s_at,0.9272,-0.1242409,Not Significant
214248_s_at,0.9272,0.1315478,Not Significant
201521_s_at,0.9272,0.1312405,Not Significant
206735_at,0.9272,0.0760782,Not Significant
208245_at,0.9272,0.0846416,Not Significant
207409_at,0.9272,-0.110073,Not Significant
215197_at,0.9272,-0.1541844,Not Significant
203043_at,0.9272,-0.1095097,Not Significant
219100_at,0.9272,-0.0920918,Not Significant
205198_s_at,0.9272,0.0650011,Not Significant
220923_s_at,0.9272,-0.0794561,Not Significant
213590_at,0.9272,0.0740879,Not Significant
217086_at,0.9272,-0.1213468,Not Significant
207564_x_at,0.9272,0.0780586,Not Significant
216754_at,0.9272,0.0996498,Not Significant
208119_s_at,0.9272,0.1010444,Not Significant
205500_at,0.9272,0.1386008,Not Significant
207284_s_at,0.9272,0.124645,Not Significant
215545_at,0.9272,0.1499076,Not Significant
221955_at,0.9272,-0.0995493,Not Significant
207812_s_at,0.9272,0.154009,Not Significant
207552_at,0.9272,-0.084339,Not Significant
206556_at,0.9272,-0.1026677,Not Significant
213532_at,0.9272,-0.1729231,Not Significant
213237_at,0.9272,0.0859668,Not Significant
200055_at,0.9273,0.1332017,Not Significant
218621_at,0.9273,-0.083495,Not Significant
204922_at,0.9273,0.1527136,Not Significant
217408_at,0.9273,0.0781361,Not Significant
202682_s_at,0.9273,0.0880215,Not Significant
218052_s_at,0.9273,-0.0639447,Not Significant
211212_s_at,0.9273,0.1414431,Not Significant
207312_at,0.9273,0.1292733,Not Significant
205039_s_at,0.9273,-0.1635216,Not Significant
221179_at,0.9273,-0.1327504,Not Significant
221044_s_at,0.9274,-0.0748569,Not Significant
205345_at,0.9274,0.0837497,Not Significant
